year,week,start_date,n_days_in_week,a_weekly,b1_eff,b2_eff,beta_h_fitted,beta_m_fitted,beta_h_climate,beta_m_climate,valid,temp_mean,precip_mean,umid_min_mean,defor_clearcut_4wk,defor_degradation_4wk,defor_burnscar_4wk,defor_total_4wk,fire_counts_4wk,fire_trends_ha,sin_week,cos_week,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023
2017,10,2017-03-12,7,0.3679959677419355,0.1793147083898338,0.022933849447979635,0.008439564121657119,0.06598708964427985,0.012873477130673468,0.09527539920017834,True,25.126299999999997,10.291771428571426,81.02198571428572,0.0,0.0,0.0,0.0,0.0,0.3,0.9350162426854148,0.35460488704253557,1,0,0,0,0,0,0
2017,11,2017-03-19,7,0.3816388248847926,0.18164942757885424,0.020632408541588508,0.007874128150354796,0.06932447408218917,0.013350740537942052,0.09880758100231225,True,25.464642857142856,13.615671428571428,77.3396,0.0,0.0,0.0,0.0,1.0,0.3,0.970941817426052,0.23931566428755804,1,0,0,0,0,0,0
2017,12,2017-03-26,7,0.40274078341013825,0.18312051079622604,0.023199732920640065,0.009343478611364555,0.07375009797653675,0.014088943138789464,0.10427094935046169,True,25.98797142857143,5.978785714285714,75.08985714285714,0.0,0.0,0.0,0.0,1.0,0.3,0.992708874098054,0.120536680255323,1,0,0,0,0,0,0
2017,13,2017-04-02,7,0.3949423963133641,0.18509616024142087,0.02304443861947949,0.00910122581007346,0.07310232107414918,0.01381613482906129,0.10225192058685383,True,25.79457142857143,4.322342857142857,75.82175714285714,0.0,0.0,0.0,0.0,1.0,0.1,1.0,-1.6081226496766366e-16,1,0,0,0,0,0,0
2017,14,2017-04-09,7,0.39106394009216594,0.18932199068725536,0.022125695737138212,0.00865256175224571,0.07403700362425043,0.013680456121024667,0.10124777516911324,True,25.698385714285717,6.851285714285715,78.70324285714287,0.0,0.0,0.0,0.0,1.0,0.1,0.992708874098054,-0.12053668025532288,1,0,0,0,0,0,0
2017,15,2017-04-16,7,0.3881152073732719,0.19315998123694358,0.023267128052569478,0.009030326229103474,0.07496832617399367,0.013577301612419367,0.10048433830688037,True,25.625257142857144,6.705571428571429,79.2962857142857,0.0,0.0,0.0,0.0,0.0,0.1,0.9709418174260521,-0.2393156642875575,1,0,0,0,0,0,0
2017,16,2017-04-23,7,0.4051169354838709,0.16548691665168086,0.02521591461508635,0.010215394054286734,0.06704155253660371,0.014172067254436437,0.10488614314938934,True,26.046899999999997,5.512214285714286,76.40348571428571,0.0,0.0,0.0,0.0,0.0,0.1,0.9350162426854148,-0.35460488704253545,1,0,0,0,0,0,0
2017,17,2017-04-30,7,0.3995040322580645,0.21783344325894538,0.026977914777424755,0.010777785735495616,0.08702533894260699,0.013975712979802714,0.10343294354290425,True,25.9077,4.296971428571428,75.17632857142857,0.0,0.0,0.0,0.0,0.0,0.1,0.8854560256532099,-0.4647231720437685,1,0,0,0,0,0,0
2017,18,2017-05-07,7,0.41000460829493085,0.21923188344518738,0.027697039880103875,0.011355913986971068,0.08988608249770398,0.014343051041409666,0.10615157815154717,True,26.168114285714285,4.0605,76.65111428571429,0.0,0.0,0.0,0.0,0.0,25.0,0.8229838658936565,-0.5680647467311557,1,0,0,0,0,0,0
2017,19,2017-05-14,7,0.44435253456221196,0.2220175952669511,0.031041636479222555,0.01379342984650136,0.09865408117427708,0.015544632803300023,0.11504437229517325,True,27.019942857142855,3.8991000000000002,67.97642857142856,0.0,0.0,0.0,0.0,0.0,25.0,0.7485107481711013,-0.663122658240795,1,0,0,0,0,0,0
2017,20,2017-05-21,7,0.4499637096774193,0.22027285752021022,0.03248343888179201,0.014616368662330853,0.09911479211103942,0.015740926624031457,0.11649712448798637,True,27.1591,1.9065857142857146,67.93207142857143,0.0,0.0,0.0,0.0,0.0,25.0,0.6631226582407952,-0.7485107481711012,1,0,0,0,0,0,0
2017,21,2017-05-28,7,0.4125293778801843,0.42359668631487135,0.024051128708504784,0.00992179716343572,0.17474607747758145,0.01443137419265347,0.10680524952626227,True,26.230728571428568,4.902142857142857,74.4646,0.0,0.0,0.0,0.0,0.0,25.0,0.5680647467311558,-0.8229838658936564,1,0,0,0,0,0,0
2017,22,2017-06-04,7,0.43298214285714287,0.4259428685350098,0.01191482489154353,0.0051589064133081425,0.18442565595300683,0.015146866277541087,0.11210053947165013,True,26.73795714285714,1.5265857142857142,69.06284285714285,0.0,0.0,0.0,0.0,0.0,4.0,0.46472317204376906,-0.8854560256532096,1,0,0,0,0,0,0
2017,23,2017-06-11,7,0.4176180875576037,0.3017900421077939,0.06300478874174775,0.026311939381299537,0.1260329802289856,0.01460939078359295,0.10812273365225668,True,26.356928571428572,2.520642857142857,72.64055714285715,0.0,0.0,0.0,0.0,1.0,4.0,0.35460488704253584,-0.9350162426854147,1,0,0,0,0,0,0
2017,24,2017-06-18,7,0.3993824884792626,0.29651380147146533,0.06433063783163517,0.02569253022265665,0.11842241990011987,0.01397146105534174,0.10340147544797727,True,25.90468571428571,2.5961142857142856,74.29741428571428,0.0,0.0,0.0,0.0,2.0,4.0,0.23931566428755768,-0.970941817426052,1,0,0,0,0,0,0
