year,S_H,E_H,I_H,R_H,S_M,E_M,I_M
2018.3388090349076,2260.9030347097237,1356.2114750128626,225.86133123824877,5453.188827505594,21845.6576076887,37.43797308972494,10.766950215697905
2018.3415468856947,2276.01624753134,1356.2944063001332,222.26897414514113,5442.012940489818,19661.085645236875,81.06738882365191,12.003792353333287
2018.3442847364818,2291.35377126439,1356.294406781221,218.5644909681201,5430.807799452702,17694.97293650208,72.96097984138049,10.803429948666496
2018.347022587269,2306.691295758883,1356.294406781221,214.8600080657011,5419.602657860628,15728.86437197839,64.85424095901531,9.603050713333166
2018.3497604380561,2321.9728054709653,1356.2944058755036,211.26818118800975,5408.3408759319545,14121.495105115795,58.22673064777035,8.621701269813993
2018.3524982888432,2337.1293365248534,1356.1979676958206,207.93222399523412,5397.044640250524,12709.34432982653,60.731057926256724,8.743238775726008
2018.3552361396303,2352.238406070354,1356.1081270215113,204.6617409117279,5385.7237944628405,11438.176067040684,61.289623715481234,10.790220905053806
2018.3579739904176,2367.248627905881,1356.047158558384,201.48476396797486,5374.379418034194,10294.346489870206,57.104832967837034,19.546978706644452
2018.3607118412046,2382.4008569866396,1356.0471581424229,198.12668070912548,5363.013172628246,9264.899459194427,51.39432437669696,17.592454727357463
2018.3634496919917,2397.527140284559,1356.0471581424229,194.81522974951156,5351.6262402899365,8321.241317141808,46.15959838402211,15.800593326398074
2018.366187542779,2412.6170299993464,1356.0471581424229,191.56830922649857,5340.211171098158,27155.56716327994,41.54363828774502,14.220533905486974
2018.368925393566,2427.6756455716545,1356.0471581424229,188.37550401206983,5328.773260740279,24440.014434148707,37.3892739416039,12.798480337841863
2018.3716632443532,2442.73426110891,1356.0471581424229,185.18269885829483,5317.335350356799,21724.45771782071,33.2349101128294,11.376426947293165
2018.3744010951402,2457.792876646165,1356.0471581424229,181.98989370451986,5305.897439973319,19008.90100149272,29.0805462840549,9.954373556744468
2018.3771389459275,2472.8514921834203,1356.0471581424229,178.7970885507449,5294.459529589838,16293.344285164725,24.926182455280397,8.532320166195769
2018.3798767967146,2487.9101077206756,1356.0471581424229,175.60428339696992,5283.021619206358,13577.787568836731,20.771818626505897,7.110266775647071
2018.3826146475017,2502.968723257931,1356.0471581424229,172.41147824319492,5271.583708822877,10862.230852508737,16.617454797731394,5.688213385098374
2018.3853524982887,2517.8772853162172,1356.0471581424229,169.4734812958122,5260.041043711974,9446.996451007744,14.452374931266718,4.947098910822044
2018.388090349076,2532.747880408883,1356.0471581424229,166.59995665842564,5248.471873256696,8360.773365756871,12.790629451493578,4.378277572312206
2018.390828199863,2547.6184755015483,1356.0471581424229,163.72643202103905,5236.902702801417,7274.550280505997,11.128883971720438,3.8094562338023685
2018.3935660506502,2562.4890705942134,1356.0471581424229,160.85290738365245,5225.333532346138,6188.327195255123,9.4671384919473,3.2406348952925317
2018.3963039014375,2577.359665686879,1356.0471581424229,157.97938274626588,5213.76436189086,5102.104110004249,7.805393012174161,2.671813556782694
2018.3990417522245,2592.2302607795446,1356.0471581424229,155.1058581088793,5202.19519143558,4015.8810247533756,6.143647532401021,2.1029922182728567
2018.4017796030116,2606.9969573456406,1356.0471580869907,152.38996776014474,5190.572285273657,3777.3558879812254,5.054327795675204,1.7301161407057277
2018.4045174537987,2621.6297620138594,1355.9829703317673,149.93016400003935,5178.8913721207655,3839.8939113994893,4.548894706375372,3.6701169744763114
2018.407255304586,2636.163680840628,1355.898909230239,147.59811315364348,5167.201465241921,3961.4031853569845,4.500970029735098,7.441426316917587
2018.409993155373,2650.5774690782496,1355.9306158151448,145.2772581742724,5155.504725398766,3594.070808831135,5.3930737725642155,9.810934626492692
2018.4127310061601,2664.916876387749,1356.0343328402753,142.96540274022902,5143.80135649818,3302.738033392053,5.997545076487439,11.11072215775289
2018.4154688569472,2678.8879068222936,1356.3653103212291,140.80114254740562,5132.091508775498,2972.463659561906,8.29689575172571,14.977253028545826
2018.4182067077345,2691.9016027903003,1357.457828360374,138.83666714097876,5120.377670174773,2675.214216026965,13.568132322360713,21.559492907223092
2018.4209445585216,2705.0682248607654,1358.5473947905489,136.72286603535912,5108.663182779749,2407.6870368012146,15.146359127113923,22.700370604082092
2018.4236824093086,2719.3103315743556,1358.706994870895,134.46668226847996,5096.945559752693,16045.166133483994,13.631738760142746,20.430344434944626
2018.426420260096,2732.777581324633,1359.5291594952107,132.32829084466388,5085.222436801914,14440.714933036134,45.698378963261476,19.501043276172492
2018.429158110883,2747.129163842489,1359.5367995101499,130.12361294757068,5073.495792166211,12996.638180903466,41.12896598453373,17.550945883457803
2018.43189596167,2761.4834574209885,1359.542010046715,127.91865358363916,5061.769147415077,11552.566687599854,36.559128088207586,15.600841555840555
2018.4346338124572,2775.841420788721,1359.5438792207437,125.71336579301105,5050.042502663944,10108.49519429624,31.989290191881437,13.650737228223306
2018.4373716632444,2790.1107704969018,1359.5438858474126,123.61159591032246,5038.302816211786,9071.91023769771,28.708981738644862,12.250910788478386
2018.4401095140315,2804.0405726994954,1359.6001714028655,121.79678421867055,5026.559440145394,8164.718204156741,33.22567574519982,11.184271643550922
2018.4428473648186,2817.5198811037044,1359.519924568766,120.56707200594623,5014.8179907880085,7348.24475434863,48.96320739140147,11.544737652363409
2018.4455852156057,2830.6494018498643,1358.992335522776,120.122824712896,5003.088206380895,6613.362678147422,63.8437291070774,15.698936073741516
2018.448323066393,2843.442234389435,1358.5298854085468,119.92543270921479,4991.383115959236,5951.8881718636,62.51087450809727,28.63471872534302
2018.45106091718,2855.348844796377,1359.1483683558645,119.50451085804434,4979.706844456146,5356.684461947158,58.917315517003246,36.81063482410856
2018.453798767967,2866.744958095615,1360.4378681043536,118.89810945395134,4968.055532812512,4820.969622076661,54.95921995159714,41.856081709179634
2018.4565366187542,2880.026338611916,1360.8749943548542,117.23698271878858,4956.426052780872,5130.385356893508,49.46336902332089,37.67104287398183
2018.4592744695415,2894.0334854172374,1360.8749963261885,115.28303377386982,4944.800752949146,7856.148259755904,44.51702106074748,33.903930164313856
2018.4620123203285,2908.0087847937416,1360.8749963261885,113.36164982309278,4933.174737523416,22356.38158086308,40.06531812620543,30.51353651692613
2018.4647501711156,2921.95223209052,1360.8749963261885,111.47228892163176,4921.548551128101,20120.776702798234,36.05878532549382,27.4621821127085
2018.467488021903,2935.8638271301247,1360.8749963261885,109.61441706494271,4909.922727945185,22288.076853663762,32.452902025946955,24.715960270917318
2018.47022587269,2949.743570598129,1360.8749963261885,107.78750974663585,4898.297791795489,20059.271738612515,29.207607546946257,22.24436098693716
2018.472963723477,2963.6233136883898,1360.8749963261885,105.96060279555347,4886.67285565631,17830.464053246138,25.96231734435156,19.77276495984543
2018.4757015742641,2977.5030567786503,1360.8749963261885,104.13369584447109,4875.047919517132,15601.656367879761,22.717027141756866,17.301168932753697
2018.4784394250514,2991.306764186721,1360.8749963261885,102.3794806129203,4863.426327340614,13904.973890684603,20.246508132234172,15.41963458987463
2018.4811772758385,3005.0591200250283,1360.8749963261885,100.67315580108271,4851.808196314147,14889.385594010184,18.221856178627245,13.877670262377064
2018.4839151266256,3018.77964411434,1360.8749943337668,98.99527298425623,4840.193457034084,13400.447461341071,16.39970360293998,12.489903546192227
2018.4866529774126,3032.2592252689046,1360.5110904841229,97.91837848184977,4828.582574231561,12060.401671034142,19.531879809290746,12.180984126984514
2018.4893908282,3045.049461423415,1359.1854182079792,98.4787351807979,4816.985553654242,10854.35959036607,31.001038719605866,23.873054976162166
2018.492128678987,3057.7295809141906,1359.0318311369847,97.93602182316376,4805.429634592094,9768.892476305971,32.90437824674881,27.255355613815365
2018.494866529774,3070.6544025488242,1359.0874071658163,96.91682427337322,4793.896334478422,8791.972023544482,31.085915405742796,26.961517788968386
2018.4976043805614,3083.1819617767264,1359.2584983378167,96.16475792761584,4782.3776504242815,7912.762127956684,30.9230435017208,28.56998105970595
2018.5003422313484,3096.460881453783,1359.332670619051,94.73922652291398,4770.877989870691,7121.47668411205,27.830753673705075,25.713018765775264
2018.5030800821355,3109.6184741498746,1359.4380391557802,93.3961050365276,4759.3860501242525,6409.040441813032,25.04680125048672,23.143701162221987
2018.5058179329226,3122.1019030476014,1359.7544577653703,92.50697113199922,4747.903236521461,5768.124516824753,24.558004891754305,24.16450464980919
2018.5085557837099,3133.4058569624312,1360.6453203730205,92.2062332924588,4736.4370578385215,5191.28332371811,26.31462722232954,29.902350008156137
2018.511293634497,3145.1754464525293,1361.5872952384004,91.36234895759294,4724.99727781791,4672.131633148546,25.351623998314803,30.267759912244898
2018.514031485284,3156.329571930796,1362.9363535402656,90.70956539517499,4713.574777600195,4204.89439420181,25.048033369941496,31.703252335058995
2018.516769336071,3166.92476764404,1364.1789894886374,90.70173586050407,4702.172675473249,3784.34838545469,24.926024440808778,33.306489045324355
2018.5195071868584,3178.1137093702687,1364.7314530218641,90.75922714675771,4690.801678927542,3405.889716191971,23.57103934580909,32.25683075760104
2018.5222450376455,3191.3931202736535,1364.7314531809106,89.24657396618915,4679.462821045677,9132.113347264049,21.213934982385247,29.031147694542387
2018.5249828884325,3204.6414664560198,1364.7314531809106,87.75913098778422,4668.129817841719,8218.921991678104,19.09254074583018,26.128031914706444
2018.5277207392196,3217.858763405548,1364.7314531809106,86.2964786542954,4656.80307322568,8204.283149954548,17.183285384592132,23.5152269624558
2018.530458590007,3231.0449803852794,1364.7314555688013,84.85824950348433,4645.482983008868,7383.854774053925,15.464948902661362,21.163693395615194
2018.533196440794,3244.086312502059,1364.7226030479624,83.56672696327011,4634.169925953141,6645.3577074847235,13.918209624086929,19.04697097380062
2018.535934291581,3257.04845364625,1364.6629855606311,82.39568838269871,4622.866340876851,6442.326158451812,12.873562835219497,17.142097339515338
2018.5386721423683,3270.1418035584843,1364.6629875226167,81.0223835966445,4611.574193788692,5999.6798190189975,11.586016890623494,15.427534834950684
2018.5414099931554,3282.2521986749716,1363.7727709535225,81.51418223412907,4600.290116603817,5399.711399177466,17.441158057691066,14.56143071080133
2018.5441478439425,3293.941057992703,1362.2284856659476,83.042476617238,4589.045148190549,4859.734811911045,24.4398042150243,15.005290137923417
2018.5468856947296,3305.654487828673,1360.807133207693,84.3670436511389,4577.856403778934,4373.704478248826,26.321279634960483,17.463756740535107
2018.5496235455169,3316.9666401554705,1359.6620159792749,85.7639163522165,4566.7203959794815,3936.285312809098,27.457553053161043,20.05162052514613
2018.552361396304,3327.0094592227942,1358.7175000765158,88.1756805517498,4555.638228615383,3542.654145782867,29.93374129035575,24.890714310174474
2018.555099247091,3336.795123426019,1358.8328394370953,89.7143910751331,4544.626414528197,3188.2726155342693,30.95877834531134,27.019345452160675
2018.557837097878,3346.140985566689,1359.5419618506003,91.04342337297473,4533.670297676178,2869.2387293052816,31.592316187575868,28.268825219130566
2018.5605749486654,3355.484174523254,1360.6342261646905,91.94003284898893,4522.766134929509,2581.985457130393,31.197855242623497,28.85513377054648
2018.5633127994524,3366.9858383121705,1361.1513506176839,91.20795408032068,4511.907325456267,2323.7865948522362,28.078087123409897,25.969646401405868
2018.5660506502395,3379.3894464906857,1361.3027963654836,89.92212939381601,4501.065996216457,2124.9242880998795,25.26900064349668,23.37149994837103
2018.5687885010268,3392.1490307541753,1361.302798751298,88.42342887332958,4490.233010087638,2824.2873415689037,22.74207937076185,21.034330337729596
2018.5715263518139,3404.878938934118,1361.3027987737419,86.94970510418018,4479.404725654401,2565.919626697995,20.467871381181293,18.930897255394886
2018.574264202601,3417.086231000177,1361.3860391850624,85.91025261962739,4468.581545661575,2994.628978453753,18.421082886723024,17.0378062753656
2018.577002053388,3429.7568188977175,1361.3860390900088,84.47841662032891,4457.770693858388,50595.17243811549,16.578972054006044,15.334022873738682
2018.5797399041753,3442.0336746907765,1361.2333038856705,83.58729281873013,4446.965597071267,45535.65827401842,43.67430906392251,13.800620487868073
2018.5824777549624,3454.051310592351,1360.7461076699713,83.2750994930182,4436.175250711103,40982.074682462684,84.43678577343111,12.420555239987491
2018.5852156057495,3465.9391910109807,1359.9459814503473,83.3812483392259,4425.409247665889,36883.55739753459,126.23306933610796,11.366677535153077
2018.5879534565365,3477.8227344850243,1358.9901876418153,83.6161474924548,4414.674498847151,33194.84255995478,158.22964088785423,10.430689650084476
2018.5906913073238,3489.8200536240715,1358.1808883641288,83.55743839146828,4403.973088086775,29875.19679200452,172.9680436154589,9.431706534960286
2018.593429158111,3501.9321289877985,1357.597932094314,83.12928479986776,4393.30002258446,26887.562530412757,173.86318846332068,8.51482527584352
2018.596167008898,3513.8770748812562,1356.8080959010415,83.05306241145664,4382.649035272685,24198.306562021193,184.46073064534417,8.12020878632563
2018.598904859685,3526.0680121972105,1356.4710682485193,82.25010631251216,4372.025981708193,21778.344475708935,171.61751151235327,7.308249799239697
2018.6016427104723,3537.8838471725994,1355.656309355127,82.28424879551056,4361.418663143194,19600.505477164075,165.71781989679985,26.11292769895685
2018.6043805612594,3547.486255788786,1356.766589584511,82.5771528339344,4350.8409702592,17640.41962858334,158.74316751818057,51.487344819980805
2018.6071184120465,3555.239112467492,1360.102407646746,82.46021349995956,4340.297134852238,15876.325336217711,148.468170336027,64.47687575037833
2018.6098562628338,3564.9287799714193,1362.2133085076625,81.60443807776753,4329.780241909587,14288.66132104713,133.62156745227404,62.80840740907069
2018.6125941136208,3574.6835966748217,1364.2830197488233,80.7102324322065,4319.2778196105855,12858.873508992996,120.25077391342543,60.043494252728635
2018.615331964408,3585.208269840945,1365.7136963945272,79.6712507383156,4308.789351492648,22053.38499636014,108.22562477742284,55.299993874042556
2018.618069815195,3593.9395573186484,1368.6041819858715,78.95442582471804,4298.312303337199,19848.046622844126,112.39024076341308,56.32034633386604
2018.6208076659823,3601.6596974308623,1372.393258490482,78.33341552310736,4287.851997021981,17863.040327897434,118.24976098315273,58.074842805692626
2018.6235455167694,3606.8495308135425,1378.4044373154554,78.00229280575424,4277.410007531682,16076.663676228536,131.26795495197544,64.23829498584072
2018.6262833675564,3610.826065185754,1385.6170670129177,77.65998238895777,4266.991053878802,14468.530481902948,140.29969861729379,68.14572680966778
2018.6290212183435,3619.0095497824213,1388.60796327218,77.30956308993363,4256.594992321895,13021.620066363817,130.0255069821025,62.94125322449945
2018.6317590691308,3629.4518274609113,1389.2619762402921,77.01467560250224,4246.221489162725,11750.13700181991,117.02313656415856,56.646441625149194
2018.6344969199179,3636.6271849290956,1389.254280195037,80.62482595382944,4235.87157738847,10575.09146333159,112.9149539944579,54.54600361730917
2018.637234770705,3643.0815729717215,1388.461038308417,85.65298864777748,4225.610168538515,9517.544699777454,110.65607231725089,54.13768705522265
2018.6399726214922,3651.244747568135,1388.031548034882,88.49674273475843,4215.460630128656,8565.720246872417,101.4304923903084,52.840659825045954
2018.6427104722793,3662.7459282165655,1387.9981929009325,87.53110511085934,4205.3863422380755,7709.1148121413835,91.28711943487549,47.556548298711334
2018.6454483230664,3670.9688877629956,1387.4389647609783,90.35803600130727,4195.32357994115,6938.14651823638,83.42017456731008,46.806957249827775
2018.6481861738534,3675.7167006261843,1386.0210961012442,97.44407587690417,4185.335495862099,6244.317269297772,82.84184156017434,53.02198718834595
2018.6509240246407,3680.0594246500573,1385.0307669542942,104.36232360693786,4175.492753255142,5619.820642747653,82.08164274209605,55.84819300646803
2018.6536618754278,3688.6660241177055,1384.5015106594792,106.4132448516234,4165.792388837622,5645.785556367325,74.23314972267626,50.80982642831093
2018.6563997262149,3700.506838059843,1384.5014667056273,104.63996645037473,4156.152797250586,6706.876936096108,66.80966952489284,45.728734839248915
2018.659137577002,3711.6086232014964,1384.3014682942935,103.80880021029148,4146.510076760349,6036.191758026939,60.12916967646492,41.155917328896756
2018.6618754277893,3720.836389816718,1383.4763851711284,105.46417361375708,4136.879919864826,5432.561984564161,57.72847771641947,37.85162756758976
2018.6646132785763,3727.504407080755,1381.4164664313794,110.86016117672496,4127.3037337775695,4889.300501221869,62.41035233692828,38.856205580589155
2018.6673511293634,3732.0774845869173,1378.9316291553055,118.65985275490716,4117.8437019692965,4400.3612390175,70.57692329231352,41.684444132547455
2018.6700889801507,3735.1892407788214,1377.383826202642,126.82794718315775,4108.539554301806,3960.3099642451034,78.67932263847767,44.22205237777781
2018.6728268309378,3737.744070308434,1376.9503227381622,134.27719773518606,4099.396877684646,3564.2237018833525,84.66607397585031,46.7006743943112
2018.6755646817248,3742.958845097,1376.6251040556149,138.80895214858336,4090.4034671652325,3207.764300776532,83.07932459125864,45.03871966036825
2018.678302532512,3751.6391827797947,1376.0708458733625,140.00390540834331,4081.510334404929,2886.9772027064637,75.00135245159912,40.53502919072287
2018.6810403832992,3762.9823414459406,1375.9929009174639,138.01541587361424,4072.6615102294127,3678.748930115931,67.50117369049498,36.4815007965357
2018.6837782340863,3773.1180399139653,1375.5592979035107,137.59893960144916,4063.8037910475064,3871.3652946693364,60.75100345319036,32.83332214383342
2018.6865160848733,3784.07327338624,1375.377646550387,136.09365095112415,4054.963397578679,18463.517018256054,54.67589873354033,29.54998756531105
2018.6892539356604,3795.610661153226,1375.3776462727044,133.82542470035605,4046.122136340139,84050.12159899704,49.20830459421936,26.59498650320709
2018.6919917864477,3807.0419496278823,1375.3436662762026,131.71085859663182,4037.2672939657095,75645.1139014455,50.460471847838036,23.935487842985367
2018.6947296372348,3817.1898646307027,1374.4742736757748,131.72606142162982,4028.4014687383187,68080.59632490935,190.66152981308275,21.858345146860575
2018.6974674880219,3827.6754646855347,1373.5716957024288,131.41224271872576,4019.5601653597378,61271.87764805651,266.1422608758338,19.68015970547138
2018.700205338809,3838.1165714934514,1372.317785738128,131.47525017961553,4010.7378610552314,55144.161241320646,330.8757944816116,17.942604954904827
2018.7029431895962,3848.192095391002,1370.3189632868323,132.6235823811985,4001.9407274073947,49628.16803484075,419.7402037723318,17.04709039064322
2018.7056810403833,3857.118928734903,1366.7589261813696,136.4385165262525,3993.1868970239043,44665.322501068265,599.6914802800895,19.55499527562027
2018.7084188911704,3864.7472530843975,1363.3248543866594,141.33843389143604,3984.520627103936,40198.74988995809,782.708522941292,45.52253493726246
2018.7111567419577,3867.196973605395,1365.6170000680045,145.58533261702124,3975.959762176009,36178.82988286248,824.18375834772,163.80576277496462
2018.7138945927447,3843.534875276963,1394.0894609188445,149.66952695501146,3967.4931053156106,32560.782122328157,828.1919453859877,279.6293992477029
2018.7166324435318,3796.319373120439,1446.809649937101,152.96813116210333,3959.1177142467855,29304.549063025654,818.9119476682605,380.8212241691688
2018.7193702943189,3728.9581449341067,1520.2218190954304,155.6425235344553,3950.820280902438,26374.07597985841,805.4616982923081,434.77375351372206
2018.7221081451062,3638.18484150167,1616.7540869436095,158.54162190494628,3942.590118116205,23736.495564496297,800.3888010661091,503.0574622172139
2018.7248459958932,3545.4868242941816,1716.1733163644503,160.40761513060653,3934.430812677191,21362.66347863042,775.9801804406308,511.2223161508036
2018.7275838466803,3434.621209657272,1833.3901689854576,162.59008853573016,3926.3250012879703,19226.356537127587,759.6517309981857,554.8974369845301
2018.7303216974674,3320.9285456013426,1953.8611507411176,164.28725351163368,3918.277418612334,17302.39828211521,732.28712403259,578.7774191595623
2018.7330595482547,3220.17616863263,2061.670941339132,165.6546370369956,3910.2805214576706,15572.114801786322,690.4946399460371,577.1482083020367
2018.7357973990418,3144.870141517637,2142.274019891489,168.73771310375903,3902.328293953542,14014.745377175961,634.736697554288,549.8804790666412
2018.7385352498288,3082.6622262516375,2198.4613402039436,183.06607997011992,3894.4484220407267,12611.45612006617,577.6265924997823,510.02431336223907
2018.7412731006161,3034.1762240893654,2225.6914253863056,212.37083166637296,3886.8274873243854,12843.54185601712,528.3357194763167,472.02011913857035
2018.7440109514032,2962.2080836079504,2235.617158893216,281.950552473098,3879.7180734921667,11559.174137976408,538.8158648767379,461.0851401960124
2018.7467488021903,2881.4493205934323,2224.315217371376,380.3715922756706,3873.785638225951,10403.012020058679,604.2559563453528,457.6545495532977
2018.7494866529773,2805.27950305866,2197.3379412593113,488.22369842581713,3869.508525722642,9362.46461573029,707.7772057465628,443.36850067000813
2018.7522245037646,2733.9963805370667,2159.2306886701676,600.5378744575978,3867.0126248015995,8424.402521343567,840.9604720202104,425.54556136206645
2018.7549623545517,2666.8700141476515,2112.449837848014,715.4601941384605,3866.4254223323064,7581.881786110302,997.8546031352435,411.1972923831668
2018.7577002053388,2604.1207186875886,2057.670050442062,832.1433418528278,3867.6992574839546,6821.164039761357,1157.1405619882798,396.31483026749726
2018.7604380561258,2545.860228109673,2000.06194788671,945.168916744104,3870.9701757259436,6138.980972734519,1297.7228250914964,393.95632997105525
2018.7631759069131,2492.270918323204,1949.1237824569746,1044.9782472106076,3876.1162204756456,5525.032923818061,1387.5705094935474,387.1790194230367
2018.7659137577002,2438.57180989914,1903.14191061383,1138.2930626447383,3882.9102853087243,4972.427537201489,1481.4736098148655,402.07500114977955
2018.7686516084873,2383.8761941561243,1868.162306829062,1220.0703280779262,3891.23613940332,4474.911954239082,1535.9051506025885,430.9631807235443
2018.7713894592744,2326.0806851204748,1843.2414393939941,1293.5443634845647,3900.9063804673983,4027.296635542427,1547.9220075915198,474.7962559372163
2018.7741273100617,2263.167787910178,1827.28810824241,1361.9693343617687,3911.7755379520763,3624.500569800948,1524.4920820988307,527.6947233492829
2018.7768651608487,2194.2747096098196,1821.4705977260721,1425.125571818201,3923.7577893123434,4456.960431884699,1497.4740803919874,560.4782169177876
2018.7796030116358,2157.109992872321,1822.509795579064,1448.6771249603826,3936.7596550546696,6422.525047098637,1450.1683765710402,529.373481710955
2018.782340862423,2118.793693733979,1823.0343568608007,1473.5379639570708,3950.1184539145866,7474.868613581887,1558.2084828394097,513.4276820626197
2018.7850787132102,2066.0451708334117,1824.4272396385693,1511.5848198132974,3963.855138181159,6727.3988038198995,1867.353669411077,532.1883027252597
2018.7878165639972,2006.672867274526,1829.698116670937,1551.782359595477,3978.1869249254987,6054.481417386257,2100.276220971765,543.8912457789207
2018.7905544147843,1944.9516246112682,1836.894911330375,1591.7718483275567,3993.1497841972387,5448.922548362149,2283.348484950039,576.2008215607266
2018.7932922655716,1881.346290175565,1846.7717247505093,1630.3435773219728,4008.734476218389,4903.575044028145,2393.8849886023913,596.8659313805804
2018.7960301163587,1818.8414229034545,1854.586368155266,1669.2741453731014,4024.9220320346135,4413.143397715661,2421.32878364197,605.4729566392025
2018.7987679671457,1776.1418059063415,1856.3050658213206,1693.888921445257,4041.7160752935165,9875.045502815168,2315.1376391467256,591.3604254911999
2018.8015058179328,1778.58576093233,1855.4466413424605,1675.5730069001238,4058.874359291521,79268.91392097993,2083.627399874399,532.22509768675
2018.8042436687201,1746.8039304753622,1843.2791346136269,1703.1442245523613,4075.6803788250854,71342.0530992831,7847.746225934263,579.8638976942642
2018.8069815195072,1695.3928719575872,1832.5308608490936,1748.512050927926,4092.899784731832,64207.687602202415,14133.745721748634,678.3498662119938
2018.8097193702943,1645.0061708642625,1834.415286642546,1779.5155292160796,4110.82648174355,57785.161363642,17902.93973149253,719.8279535939097
2018.8124572210816,1577.6129396232502,1840.443905329756,1822.9120525853612,4129.222470928072,52006.5564141564,21856.443351690705,785.9856088062322
2018.8151950718686,1506.573221940062,1850.0729486388843,1865.6839082367587,4148.289189650738,46804.002373778174,24617.32607438277,843.7883369416986
2018.8179329226557,1433.52675195809,1861.059676468602,1908.447460273506,4168.013279766245,42119.29769969048,26081.767395692827,1230.0669616648472
2018.8206707734428,1330.563817528449,1902.78919194727,1949.721381257516,4188.400677733211,37906.76678012252,24559.250187328915,3441.323505092371
2018.82340862423,1197.526311728605,2133.9446222919632,1991.4261969443291,4209.420526189033,34115.798478391305,22899.446705436414,5610.413248174389
2018.8261464750171,1077.7689570188982,2474.482138052829,2023.1611583189033,4231.078077485575,30704.084031077025,21156.225783882284,6928.130432806814
2018.8288843258042,969.930062747144,2844.983498505391,2046.673166275684,4253.203004367009,27631.90937806315,19432.426079806675,7742.614514553461
2018.8316221765913,872.9075500541628,3171.1301638252826,2061.512874958086,4275.660706480414,24867.877844932547,17645.2212858156,8012.5273616027425
2018.8343600273786,785.6111155594863,3405.204688738509,2070.005641216918,4298.30500671089,22380.928259976998,15880.6066555322,7798.126094218795
2018.8370978781657,707.0226496363616,3616.061389349492,2085.1203461100854,4321.028672940734,20142.05441259168,14292.003555517143,7614.215155478859
2018.8398357289527,642.4981715617029,3675.6504840835632,2067.685412098229,4343.941911694316,18127.456698494363,12862.524860992708,6853.135213196766
2018.8425735797398,612.7998465202216,3705.6962460515297,2045.2062667110479,4366.503285604244,16314.049056473546,11575.802665676187,6167.577771380992
2018.845311430527,551.5194986358912,3780.2469405825273,2061.38334157649,4388.627113613534,14682.611079828883,10418.21630122726,5806.472893642749
2018.8480492813142,496.36257019387944,3779.9724409421165,2186.1037844945395,4410.9596969111435,13214.217429486356,9377.589301659731,5778.856940449
2018.8507871321012,446.7197573891396,3684.98798612267,2341.012757493162,4435.307534894444,11892.62455712805,8439.706566559686,5387.358589810508
2018.8535249828885,433.9320280258673,3635.3174741806292,2377.0357453897414,4462.172531547412,19178.398223101067,7595.722748248611,4848.6259672112665
2018.8562628336756,390.5391822344583,3411.341734201219,2648.6773963474443,4489.564632887654,17260.715877313043,7736.892348638269,4626.28720919244
2018.8590006844627,351.4840783764199,3107.4917206388927,3009.127642565039,4521.407862565774,15534.591892222554,8383.191826036287,4550.4004025030545
2018.8617385352497,316.333500976739,2797.5958805677533,3394.819519473578,4559.169282357196,13981.036814558007,9441.001740805996,4580.2763856244965
2018.864476386037,284.69871711871866,2534.914677215293,3689.924037992419,4603.256153130356,12582.869764991887,10083.632688047162,4217.301409509572
2018.867214236824,256.22365381939585,2294.5780368864807,3952.955141536966,4652.135353020127,11324.353335162421,10958.517780746435,4184.7420047908045
2018.8699520876112,230.5862711464731,2099.126569714374,4152.098989454968,4705.249948922412,10191.254280296896,11495.444267286774,4031.3304941201873
2018.8726899383983,207.5259915140657,1929.3056274711803,4314.448772042334,4761.558416048067,9172.073188432287,11771.659712997094,4116.571313457936
2018.8754277891856,189.99084652535436,1850.1462102629891,4352.710636640499,4820.420071137156,10052.859821049306,10998.42961890232,3782.4878081217803
2018.8781656399726,174.3371928800017,1772.0766284117565,4387.523492373229,4879.75852334861,9047.714449432697,10523.696939536374,3685.9872375584164
2018.8809034907597,156.90338938387933,1680.8532232673722,4441.997269632961,4939.514667016851,19453.692050233625,10329.937647921195,3877.739624993295
2018.883641341547,141.2129497530661,1594.4743301279202,4493.40831244099,5000.0149949665,17508.401320944526,13305.31412622681,4119.895901604685
2018.886379192334,127.08990447000416,1533.0345646502535,4511.8535487703275,5061.205664968579,15757.80230699146,14814.699682065822,4208.3242603025055
2018.8891170431211,135.00506713157696,1521.2331323248259,4454.836494943675,5122.536904317015,180284.8430817522,13333.246041698249,3787.4941488093164
2018.8918548939082,141.5964042022946,1508.7413180064814,4400.951777520833,5182.749998987482,162263.22744176432,23690.30021374561,3408.7384331220564
2018.8945927446955,148.7577528308606,1498.6504007154826,4345.143118481992,5241.916126688757,146009.3623592697,31054.724650208558,3067.287739049084
2018.8973305954826,152.1067083310908,1485.011816628009,4297.8028677069715,5299.973906051018,131408.215653994,42084.308453621525,2829.134479125883
2018.9000684462696,157.52898791878988,1474.787297651426,4245.922888787745,5357.0840243591265,118266.55170480865,47847.75229502858,2607.895925580565
2018.9028062970567,170.36112154358543,1472.714411658487,4179.5030266982685,5413.172538816742,106439.7993548361,43062.9612203266,2347.104084257656
2018.905544147844,184.93199182065163,1472.231825139618,4111.013623438625,5468.001558318185,95794.65104726236,38756.192405860435,2112.3679120465567
2018.908281998631,200.33785606913122,1472.2309978954363,4042.4874848262148,5521.550559926297,86204.52677945545,34876.26072642265,1900.8960756299207
2018.9110198494182,215.25606790509067,1471.8719151925507,3976.1024979373883,5573.80431768205,77579.23583429698,31386.67720821361,1710.699779433495
