year,I_H_no_intervention,I_H_with_intervention,E_H_no_intervention,E_H_with_intervention,R_H_no_intervention,R_H_with_intervention,S_H_no_intervention,S_H_with_intervention,S_M_no_intervention,S_M_with_intervention,E_M_no_intervention,E_M_with_intervention,I_M_no_intervention,I_M_with_intervention,difference,reduction_percent
2019.2861054072555,1389.8659504084276,1235.68485552501,442.0651620757583,1345.4560234836872,7607.0819744160835,7284.303283670401,1139.3854064591192,1430.2129360379408,10215.67864682994,10619.0953691654,1879.1386584209693,1409.4484599922014,497.0621262509289,367.3700230927641,154.18109488341747,11.093234915072898
2019.2888432580423,1370.7640992290817,1218.152660708408,442.08642684524295,1345.2728753424597,7609.405092655529,7284.941134227356,1156.5707746295348,1447.7183284388152,9194.111576904746,9557.249123063426,1691.2262064767006,1268.4992396023597,447.3560775290356,330.63188063901765,152.6114385206738,11.133311603834864
2019.2915811088296,1355.0835934581007,1203.094703449197,440.4731608755338,1343.8808785473789,7611.405010580282,7285.310986794979,1172.2925284454734,1464.226329925487,8274.217588591164,8592.113718380851,1522.0334885377706,1140.4002966803569,419.7492294092196,310.17701074698647,151.9888900089038,11.21620029514462
2019.2943189596167,1359.1963113296958,1202.8474643641637,434.48284781735015,1338.5979927341125,7613.136586534467,7285.402847560288,1172.8664476778806,1470.0924940584744,7446.791068898759,7732.887599171177,1485.190455585219,1094.770488413233,612.8478647221938,461.0233058781392,156.34884696553218,11.503036438686093
2019.297056810404,1351.2709108032498,1193.6744250699105,437.9259548302495,1340.7356306654242,7614.931947473794,7285.490305223596,1175.9812802520978,1477.4683377581084,6702.1087718011095,6959.447023002785,1363.213150658406,996.4077791772904,649.739207180184,490.9704638549898,157.59648573333925,11.662834186200127
2019.299794661191,1333.3095464447056,1177.1184047783088,439.8806723712957,1342.0945288575904,7616.590372750547,7285.42463688229,1190.7574017928405,1493.159028198845,6031.891853066473,6263.521355728477,1226.8857642400314,896.7666828764551,585.0819161212862,442.3024856905752,156.1911416663968,11.71454461440581
2019.302532511978,1311.0877384678688,1157.4997645765152,439.8806844886138,1342.0945288575904,7617.944834501308,7285.0832095857,1212.052635901599,1513.5469956972215,31853.981671342783,32518.0271706636,1104.1968800392042,807.0900101774843,526.5735785369043,398.07223496688215,153.5879738913536,11.714545822145803
2019.3052703627648,1289.2362765844516,1138.208144467544,439.8806848454041,1342.094538806531,7618.925216245826,7284.415741916536,1233.3516156837095,1533.933973526419,28668.61258099428,29266.27348203878,993.7772252389876,726.3828671675325,473.91620230399707,358.26498882955855,151.02813211690773,11.714542544290143
2019.3080082135525,1270.1871147470852,1120.979789326265,440.1822825592966,1342.3080121907724,7619.538728134495,7283.42857453925,1251.9135679185133,1552.3639226607447,25801.74409219693,26339.645844868934,990.0397137243308,718.8040399979302,426.5244625428395,322.43848640914547,149.2073254208201,11.746877581145176
2019.31074606434,1251.6436082728887,1104.1510106121946,440.0250823960048,1342.2066471979092,7619.835514937404,7282.167222239503,1270.7453877530943,1570.9833186674218,23219.368892972518,23695.134702910727,966.7014129472756,698.7136737384212,383.8372836846541,290.06572724811537,147.49259766069417,11.783913302942159
2019.3134839151269,1246.8005192364858,1097.047515097983,437.2017420382762,1340.2591874296352,7619.819991675509,7280.6185961047795,1278.8552404091215,1582.0108000846278,20897.42232132551,21325.62114062154,1510.5485477172217,1077.5392657529767,406.6652772119701,304.5398499977413,149.75300413850277,12.010983459503878
2019.3162217659135,1226.3286554816548,1078.9800971838508,437.18921070795153,1340.2503688606466,7619.723783567242,7278.955822565706,1299.8637436025438,1602.177710106821,18807.67320164409,19193.055969730245,1359.4962894980822,969.7862728952432,365.9989030004161,274.0859229264961,147.34855829780395,12.01542161142203
2019.3189596167008,1205.8811785776147,1060.9806193428035,437.1892138338959,1340.250379668808,7619.298730154164,7277.018847485527,1321.16417079372,1622.5420522198867,16919.49458366451,17257.665951959556,1223.0134660213273,871.9994699693468,329.254789354372,246.4476383437157,144.90055923481123,12.016155638628282
2019.321697467488,1189.2054059536824,1045.72259309099,436.2258435531116,1339.5391505408793,7618.521975618192,7274.764820653258,1340.0079682344085,1641.1932344318996,15227.535750424788,15531.89884207832,1127.2095965212752,802.3688505730623,296.3291279831178,221.80286715939488,143.48281286269253,12.065435638314021
2019.3244353182752,1174.7400373326666,1032.133484641963,433.7389988566721,1337.692029807667,7617.469465142239,7272.263207024597,1358.440592027816,1659.558977242801,13704.743912211485,13978.33406472256,1060.6533071688723,753.5631806344471,266.6967111566529,199.61842859987811,142.60655269070367,12.139413671002677
2019.3271731690625,1172.1532622628663,1027.146541744291,425.17361256846624,1331.3157758178238,7616.178706851889,7269.541430711122,1371.311411676173,1674.0718504437966,12334.256451647574,12580.495191238266,1083.8786146406298,767.2999290476695,402.2241587737187,293.3960439346721,145.00672051857532,12.370969325174835
2019.3299110198493,1170.009467006258,1022.492053016372,422.1482153921801,1328.5431801966392,7614.848361581112,7266.744009383684,1378.238849379846,1684.7242561203377,11100.842405131923,11322.4876886107,1043.8595943207729,736.3243941799453,577.3469290181318,415.1714405148662,147.5174139898861,12.608223963122606
2019.3326488706368,1154.0437016854614,1007.9723829161616,423.2122350107331,1329.082782435163,7613.485925261285,7263.876659252349,1394.93093140192,1701.9995741133598,15754.879065257448,16272.666694910764,939.4753132193476,662.6919173682198,529.6442854750946,380.1890878170035,146.07131876929986,12.65734725261835
2019.335386721424,1136.691977185871,992.5111985016592,423.81622400063424,1329.3935272904455,7611.861130178043,7260.77519648188,1413.731361994852,1720.679376443053,14179.418007428578,14645.66314533032,845.5274815134488,596.4227593045215,476.6797409477232,342.1704577619997,144.18077868421187,12.684243539851739
2019.3381245722107,1123.9952242748209,980.396448300931,425.8083060160509,1330.417099254507,7609.951631466561,7257.42458064555,1426.7734316019666,1735.5490705160512,12761.449063707316,13181.053973079705,827.4758632361503,583.7695653772989,476.9282838278621,341.1731561060551,143.59877597388993,12.775746095054538
2019.340862422998,1126.925835700137,979.3101719513865,433.4004301832478,1334.4334127034235,7607.835715167315,7253.881176155506,1418.7945123087,1736.5903379067197,11485.295558871496,11862.941189063376,1057.6334420033252,746.169533406066,651.4802960664813,462.51582763702345,147.61566374875053,13.098968811646758
2019.343600273785,1135.4436665917133,982.0924561985528,456.7635935468039,1348.6435054679869,7605.774418123118,7250.329367736934,1389.4027150977652,1723.5776693135645,10336.745485567906,10676.608763735532,1307.231843679037,920.501447207629,833.5987874487406,589.1637184162445,153.3512103931605,13.505840483788884
2019.346338124572,1131.7969208907696,976.3690320227092,480.32112799661815,1363.7600525722344,7603.860586611681,7246.833657872978,1371.833657860335,1718.1081562491152,9302.95073012105,9608.944945401086,1335.5598117613326,938.3686754430776,851.1070215845123,600.5131525787602,155.42788886806034,13.732842526708092
2019.3490759753597,1125.8274530990377,969.0495656611256,503.6035875697997,1378.9870585474705,7601.8914021281,7243.252259751536,1356.9177505624682,1714.2099147569031,8372.603052349426,8647.89683668193,1319.4223503885537,925.1853795100692,838.1268715228916,590.609822224965,156.7778874379121,13.92556976705031
2019.3518138261463,1123.353827915738,964.177875702818,536.0965416608319,1400.5492939951068,7599.828139323786,7239.558610927384,1329.3895844590534,1701.6409180917274,7535.298075661327,7783.062802094133,1351.1250894602072,945.1252580752194,860.1281055920675,604.9378863832418,159.17595221292004,14.169707554053016
2019.3545516769336,1110.779765452556,952.2927402143374,545.3444433237286,1406.8454918047066,7597.729256822968,7235.793837704505,1335.2425277601585,1711.4225289934868,20551.761334837516,21296.36611239309,1216.0135579017997,850.6141853554113,774.1158567566043,544.4449367833403,158.4870252382185,14.268087173306352
2019.3572895277207,1092.266925814447,936.4214764476728,545.3446826426143,1406.8458621904722,7595.426621032118,7231.841343847927,1356.485663870231,1731.6738162309614,18498.93266770961,19169.33198626952,1094.4079123001604,765.5500901436126,696.7015401791003,489.9987298661517,155.84544936677412,14.268073644230162
2019.360027378508,1074.0625094872355,920.8144484629412,545.3446922049874,1406.8458641153788,7592.82168357338,7227.635113668955,1377.7229080938027,1751.914972469755,31301.070884784625,31618.208646742863,984.9674756720442,688.9948531526893,627.0313405555414,440.9986600921226,153.24806102429432,14.268076547747297
2019.362765229295,1062.779481731915,909.8430030901692,546.8184888556963,1407.94000446231,7589.920474284338,7223.18028264438,1390.861248487461,1766.6750085201695,28170.96411624156,28456.395486431476,1107.0330385060877,766.741273576916,564.3282047588493,396.8987637577222,152.9364786417458,14.390236288013309
2019.365503080082,1045.0664283412964,894.6790682816993,546.8184874066584,1407.9400472911002,7586.839217452191,7218.554818142245,1412.0834601592646,1786.8922650019838,25353.77302916404,25610.718016379215,996.3332453628384,690.0729485890987,507.8934877189658,357.2083584670124,150.38736005959709,14.390220179428038
2019.3682409308688,1027.3534369790978,879.5150182301966,546.8184874066584,1407.9400472911002,7583.757906145118,7213.929333172805,1433.3056628285367,1807.1097000229272,22536.676617539884,22765.078467736075,885.6299415122296,613.3988212314072,451.4606672430809,317.5184820912402,147.83841874890118,14.39021990169378
2019.3709787816565,1009.6404456168992,864.3509681786937,546.8184874066584,1407.9400472911002,7580.676594838044,7209.303848203364,1454.527865497809,1827.3271350438708,19719.58020591573,19919.438919092925,774.9266376616208,536.7246938737155,395.027846767196,277.8286057154679,145.2894774382055,14.390219614214478
2019.373716632444,991.9274542547006,849.1869181271909,546.8184874066584,1407.9400472911002,7577.595283530971,7204.678363233924,1475.750068167081,1847.5445700648145,16902.483794291573,17073.79937044978,664.2233338110121,460.050566516024,338.59502629131106,238.13872933969571,142.7405361275097,14.39021931646805
2019.3764544832304,974.4900273206708,834.022868075688,546.8184874066584,1407.9400472911002,7574.246287735682,7200.052878264482,1496.9643908964003,1867.762005085758,14348.346040038658,14228.15982180663,563.8533350814814,383.3764391583324,287.42986319583946,198.44885296392349,140.46715924498278,14.414427578206496
2019.3791923340175,958.1667624770864,818.8588180241852,546.8184874066584,1407.9400472911002,7569.815611489992,7195.427393295042,1518.1462319856826,1887.9794401067013,12841.671115514506,11382.520273163484,504.6441818976538,306.7023118006408,257.2473910130777,158.7589765881513,139.3079444529012,14.539008229919958
2019.381930184805,942.1973161058212,803.6947679726825,546.8184874066584,1407.9400472911002,7565.045836993138,7190.801908325601,1539.3133528538033,1908.1968751276447,42902.51258724864,8536.880724520335,454.1797565262864,230.0281844429492,231.5226482508748,119.06910021237908,138.5025481331387,14.699951460866084
2019.384668035592,926.4940260547696,788.5307179211796,546.8184874066584,1407.9400472911002,7560.022973994956,7186.176423356161,1560.4674059030365,1928.4143101485884,38612.381136447686,5691.241175877188,408.7617533947779,153.35405708525755,208.3703694181549,79.37922383660687,137.96330813358998,14.890900993832668
2019.3874058863792,911.052457887239,773.3666678696768,546.8184874066584,1407.9400472911002,7554.752150396835,7181.55093838672,1581.607697668688,1948.631745169532,51410.56958924844,2845.6016272340403,367.885559545626,76.67992972756596,187.53332304084884,39.689347460834654,137.68579001756223,15.11282789762295
2019.3901437371665,895.8682575495552,758.7550262348631,546.8184808343547,1407.940046735305,7549.238410018512,7176.40074438991,1602.7335449570055,1968.8214813569464,46269.52889521384,8017.323338924202,331.0974724152742,16.76454355440626,168.78003260707678,8.6746177045708,137.11323131469214,15.305066359838928
2019.3928815879533,889.4401101307628,751.8236080102954,541.3772636462746,1402.3712416062128,7543.486702800496,7169.385289702385,1620.7825167818944,1988.7650593981316,41642.57575699455,7215.591367562031,681.596629756458,23.97356074370988,206.2108980262701,50.9209947433588,137.61650212046743,15.472261769287138
2019.3956194387408,885.6327215297364,746.6678132878731,535.7567758201262,1396.2286198578695,7537.643623119515,7162.2735357717065,1636.4813728900494,2007.6031297995733,37478.29113945087,6494.0288332372265,1088.3170949199446,34.04916236832551,253.2188891401266,96.83072075894566,138.96490824186333,15.691031379444958
2019.398357289528,895.2933598900506,750.5083860299062,527.8973650754155,1385.7965585881177,7531.753093589778,7155.095335255503,1640.9985748041822,2021.8007188434965,33730.43103616443,5844.656458964572,2069.7824477264285,66.50050018921614,380.3381293555579,193.8844171170869,144.78497386014442,16.171791319654734
2019.401095140315,894.2781675563066,747.2355602562216,530.1290976417652,1384.1986641523465,7526.039298390955,7148.000791960519,1645.9237297703994,2034.1938823479363,30356.51794516375,6389.838130906672,2423.727178139544,83.3668081284854,410.34476825057465,222.98230856721892,147.04260730008502,16.442602831498373
2019.403832991102,894.0255768179808,744.398551772191,536.7514119313294,1385.3399956044957,7520.324648808662,7140.871167020739,1645.696555801456,2043.4470843195984,27320.8552781759,5750.884503000795,2762.391851099196,129.1702842475468,466.2079374852431,244.3580710750408,149.62702504578976,16.736324879914825
2019.406570841889,889.6616550542103,738.472057601504,545.9070782803121,1388.5086662408405,7514.621444780989,7133.71379677442,1647.0359152439175,2053.79017810026,24588.739699189697,5175.825278370849,2731.2385329090325,157.99072416792666,599.5993905284714,240.2902334759805,151.18959745270627,16.994055728241285
2019.409308692676,874.8340501098387,726.1641815462655,545.9071748128415,1388.5086615823295,7508.861143533976,7126.477244188509,1668.051624902772,2073.762511399924,22129.82525291874,16570.952514704903,2458.1163212921124,142.19163606935237,539.6435686233758,216.2611867292368,148.66986856357323,16.994065165262732
2019.4120465434637,860.0988396392386,714.0614449282658,545.9071748128415,1388.5086615823295,7503.014256110277,7119.055385591926,1689.0616227970704,2093.715006614505,19762.972767636875,14913.860529898764,2195.213690394072,127.97247046842888,481.9273935830228,194.6350650236294,146.03739471097276,16.979140998751603
2019.4147843942503,845.5182721374078,702.0803427676657,545.9071748128415,1388.5086615823295,7497.022601301056,7111.524154050964,1710.0617451081223,2113.655240316067,17549.990242345004,13356.68931798088,1949.402058264861,114.61073449915013,427.9630367206852,174.31301966739215,143.43792936974216,16.964497882126388
2019.4175222450376,831.2972278218388,690.3524788779739,545.9071786109687,1388.508667193173,7490.695291519903,7103.765649546334,1731.0379954067191,2133.569503099542,15674.00303963168,12000.335737837866,1741.0228503983958,102.97227551022873,382.2164301967347,156.61177027378935,140.94474894386485,16.954795977507064
2019.4202600958247,819.0038367904688,679.0759495159864,547.7637991979116,1389.5774806796524,7484.02779958001,7095.809152592224,1748.5701577910386,2152.1616159291634,14106.596658452978,10800.302132508206,1566.919890319112,114.77980759813934,361.4706919157977,140.95060947661466,139.92788727448237,17.08513208226655
2019.422997946612,811.3773009501997,669.5454407792491,551.9150776211097,1391.4614290924835,7477.173703332725,7087.686534967295,1759.3274114553903,2168.358693878004,12695.915609506052,9720.261145254955,1410.2255169008154,174.41833447205755,421.205782308455,131.4468404549849,141.83186017095056,17.480383048040906
2019.425735797399,801.235504632477,659.8206438996829,553.3598762994452,1391.4223858001876,7470.211263078439,7079.42731839501,1775.4147493490584,2186.809650622153,12032.1593838156,10955.704199678026,1269.2012097636295,173.91487637738382,395.3768752986093,118.30214544442076,141.41486073279418,17.649599888569657
2019.428473648186,787.8822741278992,648.8237236152737,553.3600046454204,1391.4223493198124,7463.098935193978,7071.028670273673,1796.3080793921265,2206.6331555082784,10829.006591664787,9972.528423792292,1142.273634256093,156.5245159439041,355.8406586339045,106.47162521335436,139.05855051262552,17.649661006341123
2019.4312114989727,781.5572032688991,641.3876609153102,552.5851447877918,1389.710334113208,7455.783467833188,7062.469719864506,1811.1513774695436,2224.768083824012,9746.109314032405,8975.287048845974,1028.0457831959054,171.6600675318616,348.16799989760074,96.01686850271052,140.1695423535889,17.934649155215165
2019.4339493497605,768.5312721015218,630.6978667592886,552.5851408135982,1389.7103339665696,7448.38261799627,7053.81028215738,1832.006062448031,2244.5452158338026,68559.608565629,71074.86680259478,925.2410982785888,154.49406158451913,313.3512716767433,86.41518109580464,137.83340534223328,17.93465150290276
2019.436687200548,756.0354107629286,620.3034422395152,552.4624925432619,1389.641387112746,7440.784945972533,7044.996405874669,1852.650144080695,2264.2503634901086,61703.78453016026,63967.41709667837,832.7310170049301,140.30044169950307,282.01691196888703,77.77371258527558,135.73196852341334,17.95312317268894
2019.4394250513344,755.0601541578551,614.3236665151395,547.9223379422308,1387.0758398345567,7432.999827349119,7036.03343704578,1866.3785739102136,2282.186555321561,55533.39372249633,57570.6730834702,1280.079644446221,510.5681406105827,286.1111844831749,89.4913865707749,140.7364876427156,18.639109330260435
2019.442162902122,749.2179876364679,606.6253519258047,545.8369890332983,1385.872495433733,7425.219779042016,7026.995365386414,1882.5140376476363,2300.5541859710843,49979.91803703992,51813.56742800011,1409.7703673101516,653.0926799354344,267.58297272750804,88.6812881541932,142.59263571066322,19.032195978168552
2019.444900752909,744.6233312279571,599.5012922760396,543.6496362085742,1384.6201886541314,7417.363736597143,7017.853784141282,1897.5799893257424,2318.5000336455814,44981.495544925,46631.997624139214,1572.6961408941002,807.2040771385248,256.18529536275054,90.08157590204854,145.1220389519175,19.489322032469353
2019.447638603696,734.7423692082314,590.4448333465837,543.021040654382,1384.2976606916031,7409.452604853273,7008.618484917003,1916.428578643532,2337.542219761848,40483.12912579235,41968.746758874455,1438.352172503113,755.9751947198564,230.56734206440143,81.07371369006867,144.2975358616477,19.63920169965763
2019.4503764544831,731.1859046652726,583.3979681698955,539.9251823557196,1383.3034594164044,7401.398457730263,6999.257575923025,1931.5629486081607,2355.3720952077115,36434.76313620526,37771.7300655138,1552.0730947112452,860.9296715809713,222.1443024085009,83.24569365721824,147.78793649537704,20.21208772658609
2019.4531143052704,718.9995565623229,573.6747036973292,539.9251404484448,1383.303444061171,7393.307098138538,6989.804835701539,1952.2685982101104,2374.9760152569947,32791.14910385603,33994.5183709754,1396.8725146669956,774.8407149472202,199.92973696206167,74.9213318801502,145.32485286499377,20.21209214089369
2019.4558521560573,706.9975302146943,564.0103244213491,539.9251356837053,1383.3034426987742,7385.051458435117,6980.302587579213,1972.954169025895,2394.570544017702,29478.46467220789,30354.665193336637,1255.7556343561207,691.8777939857872,179.73220768879017,66.89951811802764,142.9872057933452,20.224569348909068
2019.4585900068448,713.6061683017589,559.4817596096616,531.8052602835862,1381.9109815838374,7376.60173325875,6970.57864309348,1983.343031515317,2410.643414430064,26530.61755571111,27319.19835358677,1340.3225856870465,756.7263001169895,465.5935656573794,262.97134206474067,154.1244086920973,21.597964751185213
2019.461327857632,722.4226104188915,555.4086876891645,542.8360656816475,1392.9871931311209,7368.285276204559,6960.805887831477,1972.2401410543105,2413.8409300652806,23877.49956026367,24587.12636299256,1368.356114569214,774.2508588214887,794.8995452218154,486.7461122865372,167.01392272972703,23.118590188212025
2019.464065708419,734.2630779846846,552.1910346510194,587.2232498714642,1425.288100637288,7360.138545121381,6950.992003313304,1924.58712038188,2394.9994601154303,21489.71056379332,22128.3799469117,1431.712616743225,805.2821247989326,1131.1820739890802,711.3370978980488,182.0720433336652,24.79656798669412
2019.466803559206,735.4547600437925,546.6125370218663,629.1422477647388,1454.1068966052094,7352.2114966064355,6941.151449671304,1889.83138894444,2382.027615418661,19340.735872334903,19914.84171245154,1363.0310951195647,760.8401037753939,1184.5075893161622,750.2963588988133,188.8422230219262,25.67693259755116
2019.469541409993,741.8858266626669,543.0091086745347,691.0736778867896,1496.8138204375205,7344.326016638754,6931.24482158947,1829.782272171197,2353.258648015516,17406.589382240178,17923.303037891674,1349.4416365330849,743.9872695964334,1296.3791256324052,825.073583657021,198.8767179881322,26.80691702694582
2019.4722792607804,740.2740322063303,537.3172435381157,731.8520686247313,1525.0414292203752,7336.569270850577,6921.305273616741,1798.8003216777688,2341.090352341807,15665.82768419465,16130.899790180738,1250.231210014313,683.2067215678229,1246.1689399016875,794.5060719177536,202.95678866821459,27.416440377263722
2019.4750171115677,738.698963568766,531.8209677359968,773.0822261024216,1553.8798749374412,7328.806992223249,6911.298121076147,1767.335411464972,2328.1832349674523,14098.915521128996,14517.703090843845,1162.7600746489609,629.4121907088091,1196.896321001175,763.6963450568189,206.87799583276922,28.00572439323733
2019.4777549623543,739.75081181543,527.3845273115295,824.6292585690317,1590.28930222498,7321.039719287094,6901.226887235486,1722.9317036878529,2306.709381945041,12688.994502053562,13065.564065361596,1111.793663372233,594.298105188172,1183.962718636627,755.6863784654593,212.3662845039005,28.707813646426455
2019.4804928131416,735.9786371290332,521.5171627333407,858.6696555117445,1614.6032989037749,7313.311250161033,6891.109164207799,1700.819850557598,2298.808372872122,11420.072323524026,11758.989567068247,1018.9689570330656,540.1324069551017,1099.7034200964763,701.7526807676486,214.46147439569256,29.139633078520017
2019.483230663929,727.7470600033053,514.1959337825377,874.8939258454151,1626.3112883523245,7305.541117642987,6880.921415852969,1701.0251898677045,2305.037260729204,10277.985838769342,10582.99724997948,917.0689004019836,486.1156609420552,989.730856068134,631.5742285366496,213.55112622076751,29.34414138612908
